"","sci_name_out","(Intercept)","year","milieu_catopenland","milieu_catothers","milieu_caturban","tempsrping","precspring","shannon","drymatter","year:d_impervious","year:d_treedensity","year:eulandsystem_forest_lowmedium","year:eulandsystem_forest_high","year:d_agri","year:eulandsystem_farmland_low","year:eulandsystem_farmland_medium","year:eulandsystem_farmland_high","year:d_tempsrping","year:d_tempsrpingvar","year:d_precspring","year:d_shannon","year:protectedarea_perc","dev_exp","n_obs","PLS"
"3107","Parus major",2.19290557471014,NA,NA,NA,NA,-0.459126034955344,NA,0.194990477349431,0.314696044616542,NA,NA,NA,NA,0.0317757873908132,NA,NA,NA,NA,NA,NA,NA,-0.0353950590494034,0.138335663643387,2090,"4"
"3108","Parus major",1.51550271761599,NA,-0.500993381975746,-1.19594801412368,NA,0.792268249603128,NA,0.141184467554043,NA,0.0186183751183553,0.0122776332543265,NA,NA,-0.0252531484637519,NA,0.0262847973497312,NA,NA,0.0197340944290649,0.0220423119365381,NA,NA,0.440754718083909,13245,"5"
"3109","Parus major",1.94140279326961,0.0390471667429273,-0.166420865576668,-0.585681633859683,NA,NA,0.167929964273159,0.178109223779555,0.125647914265874,-0.00677764110434876,NA,-0.0152430848537729,NA,NA,NA,NA,NA,-0.0227300879822584,0.0591909724247682,0.0428236356078906,-0.00694438571377017,-0.00872684579738146,0.335342552439632,31633,"6"
"3110","Parus major",1.72956357178914,NA,-0.411891471482392,NA,-0.308884673637408,NA,0.360930867114013,0.272266782439518,0.370642358931621,0.0377698050518234,NA,NA,NA,NA,NA,NA,NA,-0.0294556208021277,NA,-0.0603704054196928,0.0128114204405091,NA,0.132645101223922,7503,"7"
"3111","Parus major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"8"
"3112","Parus major",3.15576177367906,-0.126516767563211,-0.556199049752243,-0.875189758527545,NA,NA,NA,0.206267293431915,NA,-0.0215903720225146,NA,0.0206694885307944,NA,NA,NA,0.0254502866759768,0.029134300712105,NA,0.151248199419356,-0.0367449913212349,NA,NA,0.430436762551838,7823,"9"
"3113","Parus major",3.01679433255446,-0.0983541549316079,-0.39294806922042,NA,NA,NA,NA,NA,0.277691773117433,NA,NA,NA,NA,NA,NA,-0.0710883791435157,NA,0.0554480463938558,0.145456747533343,NA,NA,NA,0.601018274284948,3204,"10"
"3114","Parus major",2.38510839945696,NA,NA,-0.66839531087787,NA,NA,NA,0.190228593532411,NA,0.0343005724089771,0.0374820450748248,NA,NA,-0.0336681872496447,NA,NA,NA,0.0652865881005048,NA,NA,NA,-0.0220434178176369,0.314893170824084,6679,"11"
"3115","Parus major",1.81851548744402,0.0540629444808324,-0.281590632310191,-0.423815173529817,-0.241274555657888,NA,NA,0.181099067214536,0.194668274487147,NA,-0.0338282973931557,-0.0430181309785352,-0.0423470088190715,0.0286919332381708,0.0301497538087199,NA,0.0364652678423602,NA,-0.0299273792637444,NA,-0.0314790551288351,NA,0.182830933405221,6700,"12"
"3116","Parus major",4.20743999157413,NA,-0.398449360378057,NA,NA,NA,NA,0.21760344187644,NA,NA,0.0296273726322918,NA,NA,-0.126241072633319,NA,NA,-0.0380093276119259,NA,NA,-0.0778762906660054,0.086118566825988,0.0411163568113437,0.0907384211319443,2816,"13"
"3117","Parus major",4.07926695540503,NA,NA,-0.333413734848701,NA,1.18890759412576,-0.257324903335465,0.146762178914551,NA,NA,NA,NA,NA,NA,NA,NA,-0.115363862465901,NA,NA,-0.0709345061163373,-0.0941474211251144,NA,0.428028889760277,2734,"14"
"3118","Parus major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,"15"
"3119","Parus major",4.03053957896345,0.234748056202111,-1.1794618960992,-0.720092488633198,-0.555019753823506,-1.35772441143597,NA,0.400836114191046,NA,NA,NA,NA,NA,NA,NA,0.0336025246565332,NA,NA,NA,-0.0590854873609472,NA,NA,0.444432283441416,3207,"16"
"3120","Parus major",8.42216038339574,NA,NA,NA,NA,8.01143663601414,5.44642239606091,NA,NA,NA,NA,NA,NA,-0.0664047327908621,NA,NA,NA,-0.0864316299422366,NA,NA,0.0670604085471418,NA,0.237055100300633,1973,"17"
"3121","Parus major",1.82129419060986,0.0285918066115515,-0.254633519056731,NA,NA,0.276972111297356,NA,0.239494918007495,0.270578989703679,NA,0.0144384190517681,-0.014252922014508,-0.0369379990816691,0.0207433106673442,NA,NA,NA,NA,0.0347628392364383,NA,NA,-0.0288362984163835,0.34289458202628,8568,"18"
"3122","Parus major",1.64682781162637,0.0405780784541554,-0.410718858270075,-0.485209878637718,NA,0.803766868704197,NA,0.194269675280316,NA,NA,NA,0.0362680853983978,NA,0.05041062050943,NA,NA,NA,-0.028611657605503,NA,NA,NA,NA,0.321280800257483,5935,"19"
"3123","Parus major",1.82205909091421,0.110245086117452,NA,NA,NA,0.633325925868525,0.375054716152113,0.246632658998388,0.157162139927155,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17911578505363,NA,NA,NA,0.256204566931547,2588,"21"
"3124","Parus major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,"22"
"3125","Parus major",2.54316930723662,NA,-0.410938398264069,-0.715343111138921,-0.232163841883859,0.588032066619013,NA,0.141851575168288,NA,NA,NA,NA,NA,NA,-0.0213645593563504,NA,NA,NA,NA,NA,-0.0200252726823971,NA,0.411204936628755,9240,"23"
"3126","Parus major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"24"
"3127","Parus major",3.61743107160305,0.132086585950192,NA,-0.118764007367846,0.682926472799166,1.07002361956324,-0.353890632172881,NA,0.164054056762483,NA,-0.0250463390698558,NA,NA,NA,NA,NA,NA,NA,NA,-0.0367592063174976,NA,NA,0.48860280952285,5806,"25"
"3128","Parus major",2.28624062519143,0.031907532792443,-0.247662311593084,-0.39976553631068,0.0605513953597383,0.278807338658394,0.0726367089695401,0.131227206516843,0.0831909150799131,NA,NA,-0.00538274385925411,NA,0.00578241200676647,-0.0105655613376374,-0.00689361454201078,-0.0124242023343287,0.0138651018154313,0.0182679383505045,NA,-0.00593047317455294,NA,0.434881759948287,147493,"europe"
"3129","Passer domesticus",1.26681312514834,0.0750943151096826,0.600690506771695,NA,1.23862293966097,0.877806178011403,-0.320687839553655,NA,-0.243641076963066,-0.0204867960173687,NA,NA,NA,0.0172674651230039,NA,NA,-0.0518358438178413,NA,NA,0.0266544668411436,NA,NA,0.0917300371721073,15072,"1"
"3130","Passer domesticus",NA,NA,NA,NA,1.66328070034452,NA,NA,NA,NA,0.206604138327326,0.134680411789011,NA,NA,0.334744643501357,NA,-0.154882982133038,NA,0.163231444919055,NA,NA,NA,NA,0.412212906478371,827,"2"
"3131","Passer domesticus",-51.8045790472323,-0.071845125129276,NA,-1.65151622933392,NA,1.41699457679161,0.588791026768887,NA,NA,NA,NA,NA,0.0659313870034336,NA,NA,NA,NA,NA,NA,NA,NA,0.0301440989071333,-0.0193085042350214,3504,"3"
"3132","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4"
"3133","Passer domesticus",NA,NA,0.419200362733249,NA,0.886446071831843,NA,NA,NA,NA,NA,NA,-0.0578426922999487,0.0365106453053159,0.0485143064450475,NA,NA,NA,0.0862655715458166,NA,NA,NA,NA,0.118184053173141,8778,"5"
"3134","Passer domesticus",-1.54969734019999,0.0471852440069569,NA,NA,0.596400452225963,NA,NA,NA,-0.313400719925585,NA,0.0209591930991419,-0.0184879883198087,NA,NA,NA,NA,NA,-0.0222034046677531,0.0611154218964416,NA,NA,NA,0.0912628356487872,25404,"6"
"3135","Passer domesticus",1.77121471136883,NA,0.300160210923137,NA,0.582714766226023,0.390862810460618,NA,0.11165997859024,NA,0.0199412685207585,-0.0447344157426452,-0.0271043384245216,NA,0.0293477390846397,NA,NA,NA,0.0529510202033516,-0.0311981545714885,-0.0416085878603332,NA,-0.03986080932992,0.0741246935330498,6733,"7"
"3136","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"8"
"3137","Passer domesticus",2.07332693326432,-0.129876307790617,0.415843682133445,NA,1.46859276653499,NA,NA,-0.259697125792499,NA,NA,NA,NA,NA,NA,0.465760236849139,0.491836713934303,0.493777781225523,NA,NA,NA,0.079788635426292,0.0397558061282434,0.0822763142556163,4149,"9"
"3138","Passer domesticus",NA,NA,1.35330129735513,NA,1.48670923243211,NA,NA,NA,NA,NA,NA,0.162157495865564,NA,0.274107471622985,NA,NA,NA,0.0842720382990863,0.55991835644993,NA,NA,NA,0.388532660538867,1383,"10"
"3139","Passer domesticus",NA,-0.131404731923409,NA,NA,0.944108615938261,NA,NA,NA,NA,0.0676718788091468,NA,NA,NA,NA,NA,0.11153617647653,0.117591703080687,0.108034265085033,NA,NA,NA,NA,0.247099025916621,3651,"11"
"3140","Passer domesticus",5.34669871787297,NA,NA,NA,0.64158230970118,NA,NA,NA,NA,NA,NA,-0.123368581916575,-0.129562207510082,0.046267611164875,NA,-0.0939250595344028,NA,NA,NA,NA,NA,-0.062924236739629,0.148403883954866,2840,"12"
"3141","Passer domesticus",NA,NA,0.842373786770938,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14283519505995,NA,NA,0.142158922389802,0.141590236313607,-0.191755838680641,NA,NA,NA,NA,0.261432655210264,1435,"13"
"3142","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,"14"
"3143","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,"15"
"3144","Passer domesticus",3.41357294623759,-0.379739501068983,NA,NA,NA,NA,NA,0.317491129303718,-0.906407794054444,NA,NA,NA,NA,NA,NA,-0.0761020728879562,NA,-0.312403571896347,0.248209784444326,-0.144899808362002,NA,-0.100135224636421,0.141318678130342,2804,"16"
"3145","Passer domesticus",15.4086426250047,NA,NA,NA,NA,15.1981618607839,12.1673198426178,-0.372501870370486,NA,NA,NA,NA,NA,NA,0.527759794389813,NA,NA,0.30561673385383,NA,NA,-0.211254899049409,NA,0.295272561936482,1344,"17"
"3146","Passer domesticus",1.64818449361839,0.0728355304758603,0.342271489519787,NA,NA,NA,NA,0.326541200169496,0.186470394333838,NA,NA,-0.0369729452010608,NA,0.039972532970643,NA,NA,NA,NA,NA,NA,NA,NA,0.135073530455669,4905,"18"
"3147","Passer domesticus",NA,NA,0.372624358205691,NA,NA,0.744581246624909,NA,NA,NA,-0.119998349038676,NA,NA,0.0364009851896647,-0.0930930078307971,NA,NA,NA,0.0706429874789171,NA,NA,NA,NA,0.151952321950661,4069,"19"
"3148","Passer domesticus",4.17034220378863,-0.271330440468477,NA,NA,NA,1.41165358624648,NA,0.135188113741145,NA,NA,NA,NA,NA,-0.0642915770243081,NA,NA,NA,0.156795835407257,-0.186559071548413,NA,NA,NA,0.14186461517166,2504,"21"
"3149","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,"22"
"3150","Passer domesticus",3.5086124294766,NA,0.316530977299085,NA,1.05530617841408,0.870627818384279,NA,NA,NA,-0.0492522683139373,NA,NA,0.0311264683119775,NA,0.0974924201618156,0.0771703377249639,0.0975953807764543,NA,-0.0855471774780825,-0.0555362521632554,-0.0266543266366733,0.0265747277790509,0.0814190971707875,7577,"23"
"3151","Passer domesticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"24"
"3152","Passer domesticus",NA,1.14936050316418,1.56760452027069,NA,NA,NA,NA,0.568912901869223,NA,0.21970771303498,-0.192157680787953,-0.251535285372937,NA,NA,NA,-0.11312347773131,NA,-0.380874193042428,NA,NA,-0.252715916664358,0.914210792480601,0.16853231099708,1063,"25"
"3153","Passer domesticus",1.82389291297185,NA,0.168824785990023,NA,0.60109258914353,0.185292843843403,NA,NA,-0.0215845806347327,-0.012954600740138,-0.0121680335198187,NA,0.0133498594303296,NA,0.0146137821562811,0.0207508318055399,0.0291363164006359,0.0226432505600385,NA,NA,NA,NA,0.143024362683825,100283,"europe"
"3154","Passer hispaniolensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4"
"3155","Passer hispaniolensis",-3.96111865241291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.296374201136512,NA,NA,NA,NA,NA,0.841631650095366,NA,-0.654561177832169,-0.355394938819956,-0.33528597641563,0.153581984158649,962,"7"
"3156","Passer hispaniolensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"8"
"3157","Passer hispaniolensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,"12"
"3158","Passer hispaniolensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,"16"
"3159","Passer hispaniolensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,"19"
"3160","Passer hispaniolensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,"24"
"3161","Passer hispaniolensis",3.34600303671845,NA,0.470383163315597,NA,NA,NA,NA,0.164664867136696,NA,NA,NA,NA,NA,NA,NA,NA,0.175802289408176,0.0702136041794251,-0.177736431033887,NA,NA,NA,0.341712628443421,2751,"europe"
"3162","Passer italiae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,"4"
"3163","Passer italiae",1.78390520003581,0.154310614944895,0.271833768457038,NA,NA,0.473977260271139,0.2387286772861,NA,0.205101557802005,NA,NA,-0.0680962084403946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131626567629045,3375,"12"
"3164","Passer italiae",2.16875829553301,NA,NA,NA,NA,0.383178950628817,NA,NA,NA,NA,NA,NA,NA,0.166977555604184,NA,NA,NA,0.0872465987266003,-0.138538140063871,NA,NA,-0.10249351570976,0.129884000466209,1818,"18"
"3165","Passer italiae",2.25889517626326,NA,0.229836918068474,NA,NA,0.319518013052046,0.127058373966945,0.0445580583990645,0.0868258747892732,NA,-0.0250032624906247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139836579828895,5485,"europe"
"3166","Passer montanus",NA,NA,NA,NA,NA,1.95664092678349,NA,-0.152629314215194,NA,NA,NA,0.124269730374577,0.0825468429646812,NA,NA,NA,NA,0.34506122096266,NA,-0.110296821570886,NA,NA,0.0359183896416289,6529,"1"
"3167","Passer montanus",NA,NA,0.645257172840461,NA,NA,NA,NA,0.617709687670223,NA,0.0967909945267592,-0.0802889382513035,NA,NA,NA,NA,NA,NA,NA,NA,0.348796377733323,NA,-0.327901242947959,0.21911592997104,1110,"2"
"3168","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,"3"
"3169","Passer montanus",NA,NA,NA,NA,NA,1.13597687910655,1.39274402000875,NA,NA,NA,-0.0620778488928362,NA,1.04629421125437,NA,NA,NA,NA,NA,NA,NA,0.0973430193332466,NA,0.174220291840405,1335,"4"
"3170","Passer montanus",NA,NA,0.567292467518751,NA,0.69283774229963,NA,NA,NA,0.372381715263118,NA,NA,0.0286026234229271,NA,NA,NA,NA,NA,NA,NA,-0.0689842009326566,NA,NA,0.109619332036974,9657,"5"
"3171","Passer montanus",NA,-0.166028299982873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247348627027698,-0.178093907034654,NA,-0.140256689409832,0.162654493139636,0.147948938189238,5243,"6"
"3172","Passer montanus",NA,NA,1.00613087945993,NA,1.44620003383695,1.09367867370154,NA,NA,0.397490359590048,0.0684379491893801,-0.0738433800168874,-0.062154087034941,NA,NA,0.0812446369074329,NA,-0.0772246302925572,-0.138558199488753,-0.0762837762216185,-0.169676461231373,NA,NA,0.103604744002148,3860,"7"
"3173","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,"8"
"3174","Passer montanus",0.897153145030808,NA,0.566513297325054,NA,1.33480584592322,-2.01534311221312,NA,NA,NA,NA,0.0548189465897674,0.0501108363494324,NA,NA,-0.0652267221428806,NA,NA,NA,0.154431741029045,-0.0887673105479625,NA,-0.0617812358103711,0.122016334360754,5647,"9"
"3175","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,"10"
"3176","Passer montanus",NA,0.158214764191112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0880737112718602,NA,NA,NA,NA,-0.166621548471452,NA,NA,0.0863978683295668,0.110504941474481,4544,"11"
"3177","Passer montanus",NA,-0.303044553892149,0.45496246391414,NA,NA,0.587016299798467,NA,NA,-0.27388194712204,NA,-0.0402625286440691,NA,NA,NA,NA,NA,NA,NA,0.072558674295032,0.0572016786333135,NA,NA,0.199685606435627,5037,"12"
"3178","Passer montanus",-9.48889232081698,NA,0.766191254414923,NA,NA,2.71245205822483,NA,NA,NA,NA,NA,NA,0.0528593561820762,NA,NA,NA,NA,NA,NA,-0.21572288635222,NA,NA,0.248815181970766,1931,"13"
"3179","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,"14"
"3180","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,"15"
"3181","Passer montanus",2.41553057374897,NA,0.595892548639743,NA,NA,NA,-1.40102741535971,0.149931450298847,-0.658965439140005,NA,NA,0.064792149746866,0.064991447670381,NA,NA,NA,NA,-0.131322928444154,0.154633479318674,NA,NA,-0.0739751041183978,0.09881388136592,3244,"16"
"3182","Passer montanus",NA,NA,NA,NA,NA,NA,NA,-0.37387914499811,NA,-0.0554712111759574,NA,NA,NA,-0.147666649266941,-0.240934329245827,NA,NA,NA,-0.347787939854308,NA,NA,NA,0.15368806397853,1758,"17"
"3183","Passer montanus",0.938453893417332,NA,0.689531896007788,NA,0.637627718584401,0.407899341224686,-0.2121839775196,NA,NA,-0.0787780573169972,NA,NA,NA,NA,NA,NA,NA,0.0440162325362446,-0.083331779958831,0.0361789145786566,0.0783351106442155,-0.0851979697122751,0.192647708299235,5069,"18"
"3184","Passer montanus",NA,NA,0.600660521531563,NA,0.783952164137385,0.558933929776424,-0.336559281287321,0.171956863501274,0.3376506456572,0.0659407712730395,NA,NA,NA,NA,NA,NA,NA,-0.0682837073409566,-0.0683579649612467,NA,0.0921159394351529,NA,0.130958169718143,4689,"19"
"3185","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,"21"
"3186","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,"22"
"3187","Passer montanus",NA,-0.225168882039862,0.586509352460863,NA,NA,-1.93685542828461,NA,0.313836637290363,NA,-0.190077795375903,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36245328786949,-0.161709794020496,NA,0.150057457875893,2410,"23"
"3188","Passer montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,"24"
"3189","Passer montanus",NA,0.781382863606964,1.59571787317307,NA,NA,NA,NA,0.513826798398463,NA,NA,-0.308879934322737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160891807490269,1141,"25"
"3190","Passer montanus",0.782807085287664,NA,0.599330448693318,0.291585390643201,0.631827237638339,0.280436457778446,0.0278637639764084,NA,0.0483777549942917,NA,-0.0149904529525225,0.0162298143218664,0.0178533721249129,NA,-0.0223454495117807,NA,-0.0420308927631476,0.0252872485501205,NA,-0.0279720327615674,0.0186622811202627,-0.0167042888409276,0.207298210046462,65644,"europe"
"3191","Perdix perdix",-1.6407860238728,NA,0.993396296276425,0.947506182301773,NA,NA,-0.688086644409159,-0.154584998905617,NA,NA,-0.133009999169837,-0.0809050389999412,NA,NA,NA,NA,NA,NA,0.514819990653447,NA,NA,NA,0.0558678003875679,6274,"1"
"3192","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,"2"
"3193","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,"3"
"3194","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"5"
"3195","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,-0.145192024350246,NA,NA,NA,NA,NA,0.133541470755663,NA,NA,NA,NA,NA,NA,NA,NA,0.038437351469202,9018,"6"
"3196","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,"7"
"3197","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,"8"
"3198","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,-0.541808902582695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121422118170179,1812,"9"
"3199","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164359732626361,NA,NA,3.45895305929194,0.690928945293391,0.740027509366128,NA,-0.510705212926483,NA,NA,NA,0.560946745191528,742,"10"
"3200","Perdix perdix",-1.55700057485232,-0.689255937938831,NA,NA,NA,NA,NA,NA,NA,-0.366153243355677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980002699081554,1905,"11"
"3201","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,"12"
"3202","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,"13"
"3203","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"15"
"3204","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"16"
"3205","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,"17"
"3206","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,"18"
"3207","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"19"
"3208","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,"21"
"3209","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"22"
"3210","Perdix perdix",NA,NA,0.859741689670911,NA,1.16901959495379,NA,-1.26151252140626,-0.400631625881967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432736348375194,2718,"23"
"3211","Perdix perdix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"25"
"3212","Perdix perdix",-0.930009991972105,-0.292474948880986,0.487458362754235,0.203728053964451,0.468733619032692,-0.238944991398135,-0.388233341103727,-0.27548244581745,-0.119902894357663,NA,NA,NA,NA,NA,0.287553343771212,0.35140799311986,0.328842336165953,NA,-0.0409507551246323,NA,0.0351629548235378,0.0445093309721807,0.162361802310661,33786,"europe"
"3213","Periparus ater",0.648927039238694,NA,-0.960053780262714,-0.903696163272066,-0.934585629904114,-0.876483919969457,NA,0.271989882103391,0.35665992906632,NA,-0.0758583715420467,NA,-0.0815428777803896,NA,NA,-0.0717460750238365,-0.0734004964236972,NA,-0.120848112473483,NA,NA,NA,0.134365518717104,16840,"1"
"3214","Periparus ater",NA,NA,-0.541318743635151,NA,NA,NA,-1.90512052989007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0926105727023351,1430,"2"
"3215","Periparus ater",NA,-0.157458250605212,-0.636600368289368,NA,NA,-2.7214502646712,NA,NA,-0.478160886530253,NA,0.0695895375923934,NA,NA,-0.132960182362275,NA,NA,NA,0.282211824013418,-0.387520054002203,NA,NA,-0.0469188385933317,0.448943938422603,2358,"3"
"3216","Periparus ater",NA,NA,-0.990900524916407,NA,NA,NA,NA,NA,0.82048392080892,NA,NA,NA,0.430680356979813,NA,-0.0724995139034778,NA,NA,NA,-0.109533806733142,NA,NA,NA,0.0419855939450609,1163,"4"
"3217","Periparus ater",2.01799966549955,-0.135841199576592,-1.00297898829066,-0.951013682515202,-0.916036179332836,-0.69210167760697,NA,-0.237771860966799,NA,-0.0601615666626989,0.0239364554027389,NA,NA,-0.0709371491944635,NA,0.0263636138017096,NA,NA,NA,0.047544453748791,NA,NA,0.237989721678184,7243,"5"
"3218","Periparus ater",-1.86887635816887,-0.0626588438963557,-1.17112617144445,-1.32462000568359,-1.17411206233953,-1.44484411843852,NA,0.14409932087042,NA,0.0185953051603505,NA,NA,NA,0.0231179604529912,NA,NA,NA,-0.0455453061987681,-0.223012524335053,NA,NA,NA,0.135222738659168,21982,"6"
"3219","Periparus ater",1.58517006522852,NA,-0.903998116104714,-0.960831308820244,NA,-0.603261708524534,NA,NA,NA,NA,NA,-0.15229897693148,-0.26360889639689,NA,0.0243244218098941,NA,-0.0817814875625746,NA,NA,NA,-0.0252127097242632,-0.0446673401263424,0.23631679138132,4652,"7"
